posicion,etiqueta
01020320601,30100280000000200033
01020320602,
01020320701,
01020320702,30100280000004800016
01020320801,30100280000002900033
01020320802,30100280000004000005
01020330101,
01020330102,30100280000003700017
01020330201,
01020330202,30100280000007800031
01020330301,30100280000003800020
01020330302,
01020330401,
01020330402,
01020330501,30100280000002200026
01020330502,
01020330601,30100280000000500030
01020330602,
01020330701,
01020330702,
01020330801,30100280000007400014
01020330802,
01020340101,30100280000007600006
01020340102,
01020340201,
01020340202,30100280000003600007
01020340301,
01020340302,30557690100415001101
01020340401,30100280000004900005
01020340402,30100280000002700001
01020340501,30100280000003400012
01020340502,
01020340601,30100280000001000034
01020340602,30100280000002100030
01020340701,30100280000008000020
01020340702,
01020340801,
01020340802,30100280000001000014
01020350101,
01020350102,30100280000001800005
01020350201,
01020350202,30100280000004400019
01020350301,
01020350302,
01020350401,
01020350402,
01020350501,30100280000002100031
01020350502,
01020350601,
01020350602,30100280000004600008
01020350701,
01020350702,
01020350801,30100280000000800023
01020350802,30557690101831001012
01020360101,30100280000002100012
01020360102,
01020360201,30100280000004900006
01020360202,30100280000007100026
01020360301,
01020360302,30100280000004300021
01020360401,
01020360402,
01020360501,30100280000000300009
01020360502,
01020360601,30100280000001700014
01020360602,30557690100112000829
01020360701,30100280000006800002
01020360702,
01020360801,
01020360802,
01020370101,
01020370102,
01020370201,
01020370202,30100280000005600006
01020370301,
01020370302,30100280000000400034
01020370401,30100280000000600015
01020370402,
01020370501,
01020370502,
01020370601,
01020370602,30100280000006200026
01020370701,
01020370702,30100280000003700035
01020370801,
01020370802,30557690101224000841
01020380101,30100280000001900034
01020380102,30100280000003300015
01020380201,30100280000006800018
01020380202,30100280000006400013
01020380301,
01020380302,
01020380401,30100280000007600012
01020380402,30100280000004000016
01020380501,30100280000000200004
01020380502,
01020380601,
01020380602,
01020380701,
01020380702,30557690100011001122
01020380801,
01020380802,
01020390101,30100280000007100009
01020390102,
01020390201,30100280000000300018
01020390202,30100280000000400028
01020390301,
01020390302,30100280000007400005
01020390401,30100280000002200021
01020390402,
01020390501,30100280000001300034
01020390502,30100280000004400001
01020390601,
01020390602,30100280000004800012
01020390701,30100280000000300008
01020390702,30100280000002900030
01020390801,30100280000005100027
01020390802,
01020400101,
01020400102,30100280000004700019
01020400201,30100280000000500027
01020400202,30100280000004100026
01020400301,
01020400302,30100280000001600024
01020400401,
01020400402,
01020400501,30100280000003900002
01020400502,30100280000003300012
01020400601,30100280000002600028
01020400602,
01020400701,30100280000002300036
01020400702,
01020400801,30100280000007800017
01020400802,
01020410101,
01020410102,30100280000004500037
01020410201,30100280000001800015
01020410202,30100280000004500031
01020410301,
01020410302,
01020410401,
01020410402,30100280000002600029
01020410501,
01020410502,30100280000003200015
01020410601,30100280000006400020
01020410602,30100280000002100022
01020410701,
01020410702,
01020410801,
01020410802,
01020420101,
01020420102,
01020420201,30100280000006500027
01020420202,30557690100213001137
01020420301,
01020420302,30100280000004400015
01020420401,
01020420402,30557690101932001155
01020420501,30100280000006600034
01020420502,
01020420601,
01020420602,
01020420701,30100280000002100006
01020420702,30100280000002600015
01020420801,30100280000007600026
01020420802,30100280000007000012
01020430101,30100280000001400031
01020430102,30100280000007600025
01020430201,
01020430202,
01020430301,30100280000004300001
01020430302,
01020430401,30100280000005400037
01020430402,
01020430501,
01020430502,30100280000005800020
01020430601,30100280000005400013
01020430602,
01020430701,
01020430702,30557690101729001120
01020430801,30100280000007900005
01020430802,30100280000001300029
01020440101,30100280000002100008
01020440102,
01020440201,30100280000000900022
01020440202,30557690100415001135
01020440301,30100280000001400013
01020440302,
01020440401,
01020440402,30100280000007000009
01020440501,
01020440502,
01020440601,
01020440602,30557690101426000890
01020440701,30100280000007100024
01020440702,
01020440801,
01020440802,
01020450101,30100280000000600016
01020450102,30557690100921001166
01020450201,30100280000006000007
01020450202,
01020450301,
01020450302,
01020450401,
01020450402,30557690101729000817
01020450501,
01020450502,30100280000005300004
01020450601,30100280000001500013
01020450602,30557690100314000905
01020450701,30100280000003400014
01020450702,30100280000007900002
01020450801,30100280000005200023
01020450802,
01020460101,30100280000006300005
01020460102,30100280000002300013
01020460201,
01020460202,30100280000001900008
01020460301,
01020460302,30100280000006200010
01020460401,
01020460402,
01020460501,
01020460502,
01020460601,30100280000003100018
01020460602,
01020460701,30100280000007100011
01020460702,
01020460801,
01020460802,30557690100921000821
01020470101,
01020470102,
01020470201,
01020470202,30100280000005500018
01020470301,30100280000007700023
01020470302,30100280000007100034
01020470401,
01020470402,
01020470501,30100280000007900014
01020470502,30100280000004700005
01020470601,
01020470602,
01020470701,
01020470702,30100280000005800008
01020470801,30100280000007000023
01020470802,30100280000001000021
01020480101,
01020480102,30100280000007500034
01020480201,30100280000006800012
01020480202,30557690101224001151
01020480301,30100280000006600009
01020480302,
01020480401,30100280000001500016
01020480402,30100280000003400024
01020480501,
01020480502,30100280000007300029
01020480601,
01020480602,
01020480701,
01020480702,30100280000001000023
01020480801,30100280000000900025
01020480802,
01020490101,30100280000006100024
01020490102,30100280000002800012
01020490201,30100280000001900036
01020490202,30100280000004600015
01020490301,
01020490302,
01020490401,30100280000007000021
01020490402,30100280000004600021
01020490501,
01020490502,
01020490601,30100280000001500005
01020490602,
01020490701,
01020490702,
01020490801,30100280000005300024
01020490802,30100280000007500004
01020500101,30100280000006800020
01020500102,30100280000000600022
01020500201,
01020500202,30557690101628000826
01020500301,
01020500302,
01020500401,
01020500402,30557690101729000844
01020500501,30100280000000300022
01020500502,30100280000004300022
01020500601,30100280000002200031
01020500602,
01020500701,30100280000001200026
01020500702,
01020500801,30100280000003400035
01020500802,30557690100921000967
01020510101,
01020510102,30100280000004300015
01020510201,
01020510202,30100280000007300020
01020510301,30100280000005700002
01020510302,
01020510401,30100280000004200004
01020510402,30100280000004500029
01020510501,
01020510502,30557690101224000884
01020510601,
01020510602,
01020510701,30100280000002200036
01020510702,30100280000002400003
01020510801,30100280000003700020
01020510802,30100280000002200003
01020520101,
01020520102,30100280000001800031
01020520201,30100280000003600033
01020520202,
01020520301,
01020520302,30557690100011000948
01020520401,30100280000007900007
01020520402,30557690100718001157
01020520501,
01020520502,
01020520601,30100280000007400031
01020520602,30100280000005600018
01020520701,
01020520702,
01020520801,30100280000007900003
01020520802,
01020530101,30100280000002200028
01020530102,30100280000001700032
01020530201,30100280000007600021
01020530202,
01020530301,30100280000001700008
01020530302,
01020530401,30100280000005800009
01020530402,
01020530501,30100280000008000029
01020530502,
01020530601,
01020530602,30100280000006300031
01020530701,
01020530702,30100280000000200007
01020530801,
01020530802,
01020540101,30100280000006300012
01020540102,30100280000001500017
01020540201,
01020540202,
01020540301,
01020540302,
01020540401,30100280000002800004
01020540402,30100280000005800027
01020540501,30100280000005600010
01020540502,
01020540601,
01020540602,30557690100718001027
01020540701,30100280000004000036
01020540702,30100280000002300028
01020540801,
01020540802,
01020550101,
01020550102,30100280000007900031
01020550201,30100280000004200035
01020550202,30100280000003600011
01020550301,
01020550302,30557690101932000818
01020550401,30100280000004700037
01020550402,30100280000004000035
01020550501,30100280000001100035
01020550502,30100280000003100010
01020550601,30100280000006000024
01020550602,
01020550701,30100280000005200006
01020550702,
01020550801,30100280000005700001
01020550802,30557690100516000991
01020560101,30100280000005000014
01020560102,30557690101325000933
01020560201,
01020560202,30100280000007700006
01020560301,30100280000003800016
01020560302,
01020560401,
01020560402,
01020560501,
01020560502,
01020560601,30100280000007100008
01020560602,30100280000003600023
01020560701,
01020560702,30100280000005100037
01020560801,
01020560802,30100280000001900015
01020570101,30100280000007800007
01020570102,30100280000006800030
01020570201,
